Year,Manufacturer,Division,Car_Model,City_FE_Alternative,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,Annual_Fuel_Cost_Conventional,Annual_Fuel_Cost_Alternative,Fuel_Efficiency_Rating,GHG_Rating,Savings_5Yrs,Spending_5Yrs,City_CO2,Hwy_CO2,Comb_CO2
2023,Nissan,NISSAN,FRONTIER 4WD PRO-4X,17.0,22.0,19.0,2350,,4,4,,3750.0,526,406,472
2023,Nissan,NISSAN,TITAN 4WD,15.0,21.0,18.0,3050,,4,4,,7250.0,575,420,505
2023,Nissan,NISSAN,TITAN 4WD PRO-4X,15.0,20.0,17.0,3200,,3,3,,8000.0,584,436,517
2023,FCA US LLC,RAM,1500 4X4,21.0,29.0,24.0,2000,,5,4,,2000.0,478,346,418
2023,FCA US LLC,RAM,1500 4X4,19.0,24.0,21.0,2100,,4,4,,2500.0,459,366,417
2023,FCA US LLC,RAM,1500 4X4,15.0,21.0,17.0,3000,,3,3,,7000.0,611,415,523
2023,FCA US LLC,RAM,1500 4X4,17.0,22.0,19.0,2700,,4,4,,5500.0,507,396,457
2023,FCA US LLC,RAM,1500 Classic 4X4,16.0,23.0,19.0,2350,,4,4,,3750.0,549,382,474
2023,FCA US LLC,RAM,1500 Classic 4X4,15.0,20.0,17.0,3000,,3,3,,7000.0,602,437,528
2023,FCA US LLC,RAM,1500 TRX 4x4,10.0,14.0,12.0,4550,,1,1,,14750.0,850,624,748
2023,Toyota,TOYOTA,TUNDRA 4WD,17.0,22.0,19.0,2350,,4,4,,3750.0,510,398,460
2023,Toyota,TOYOTA,TUNDRA 4WD,17.0,23.0,19.0,2350,,4,4,,3750.0,513,393,459
2023,Toyota,TOYOTA,TUNDRA 4WD,19.0,22.0,20.0,2200,,4,4,,3000.0,469,397,437
2023,Toyota,TOYOTA,TUNDRA 4WD PRO,18.0,20.0,19.0,2350,,4,4,,3750.0,483,435,461
2023,General Motors,Cadillac,XT5 HEARSE FWD,20.0,23.0,21.0,2600,,4,4,,5000.0,453,391,425
2023,General Motors,Cadillac,XT5 LIMO FWD,20.0,23.0,21.0,2600,,4,4,,5000.0,453,391,425
2023,Ford Motor Company,Ford,Transit Connect Van FWD,24.0,26.0,25.0,1750,,5,5,,750.0,371,336,355
2023,Ford Motor Company,Ford,Transit Connect Wagon LWB FWD,24.0,28.0,26.0,1700,,5,5,,500.0,376,312,348
2023,Mercedes-Benz,Mercedes-Benz,GLA 250,24.0,34.0,28.0,1950,,6,6,,1750.0,369,261,321
2023,Mercedes-Benz,Mercedes-Benz,GLB 250,24.0,32.0,27.0,2050,,5,5,,2250.0,375,276,330
2023,Mercedes-Benz,Mercedes-Benz,Metris (Cargo Van),19.0,23.0,20.0,2750,,4,4,,5750.0,474,388,436
2023,Mercedes-Benz,Mercedes-Benz,"Metris (Cargo Van, LWB)",19.0,23.0,20.0,2750,,4,4,,5750.0,474,388,436
2023,Mercedes-Benz,Mercedes-Benz,Metris (Passenger Van),18.0,22.0,19.0,2900,,4,4,,6500.0,503,406,459
2023,Mercedes-Benz,Mercedes-Benz,Metris (US Postal Long),19.0,25.0,21.0,2600,,4,4,,5000.0,461,358,415
2023,Mercedes-Benz,Mercedes-Benz,Metris (US Postal),19.0,25.0,21.0,2600,,4,4,,5000.0,461,358,415
2023,General Motors,Cadillac,XT5 HEARSE AWD,20.0,23.0,21.0,2600,,4,4,,5000.0,453,391,425
2023,General Motors,Cadillac,XT5 LIMO AWD,20.0,23.0,21.0,2600,,4,4,,5000.0,453,391,425
2023,General Motors,Chevrolet,SILVERADO 2WD CAB CHASSIS,15.0,18.0,16.0,2750,,3,3,,5750.0,596,499,553
2023,General Motors,Chevrolet,SILVERADO 4WD CAB CHASSIS,15.0,17.0,16.0,2750,,3,3,,5750.0,608,511,564
2023,General Motors,GMC,SIERRA 2WD CAB CHASSIS,15.0,18.0,16.0,2750,,3,3,,5750.0,596,499,553
2023,General Motors,GMC,SIERRA 4WD CAB CHASSIS,15.0,17.0,16.0,2750,,3,3,,5750.0,608,511,564
2023,FCA US LLC,Chrysler,Pacifica,19.0,28.0,22.0,2000,,5,5,,2000.0,469,317,401
2023,FCA US LLC,Chrysler,Voyager,19.0,28.0,22.0,2000,,5,5,,2000.0,469,317,401
2023,Honda,Honda,ODYSSEY FWD,19.0,28.0,22.0,2000,,5,5,,2000.0,455,318,394
2023,Kia,KIA,Carnival,19.0,26.0,22.0,2000,,5,5,,2000.0,461,342,408
2023,Toyota,TOYOTA,SIENNA,36.0,36.0,36.0,1250,,7,7,1750.0,,247,244,246
2023,FCA US LLC,Chrysler,Pacifica AWD,17.0,25.0,20.0,2200,,4,4,,3000.0,531,351,450
2023,Toyota,TOYOTA,SIENNA AWD,35.0,36.0,35.0,1250,,7,7,1750.0,,256,249,253
2023,Honda,Acura,MDX FWD,19.0,26.0,22.0,2500,,5,5,,4500.0,470,339,411
2023,Honda,Acura,RDX FWD,22.0,28.0,24.0,2300,,5,5,,3500.0,399,314,370
2023,Honda,Acura,RDX FWD A-SPEC,22.0,27.0,24.0,2300,,5,5,,3500.0,412,330,375
2023,FCA US LLC,ALFA ROMEO,Stelvio,22.0,29.0,25.0,2200,,5,5,,3000.0,404,305,359
2023,BMW,BMW,X3 sDrive30i,23.0,29.0,25.0,2200,,5,5,,3000.0,389,307,352
2023,General Motors,Buick,ENCORE GX FWD,29.0,31.0,30.0,1500,,6,6,500.0,,302,288,296
2023,General Motors,Buick,ENCORE GX FWD,29.0,32.0,30.0,1500,,6,6,500.0,,311,280,297
2023,General Motors,Buick,ENVISION FWD,23.0,31.0,26.0,1700,,5,5,,500.0,378,288,337
2023,General Motors,Cadillac,XT4 FWD,23.0,30.0,26.0,2100,,5,5,,2500.0,378,295,341
2023,General Motors,Cadillac,XT5 FWD,22.0,29.0,24.0,2300,,5,5,,3500.0,403,303,370
2023,General Motors,Cadillac,XT5 FWD,19.0,26.0,21.0,2100,,4,4,,2500.0,479,345,419
2023,General Motors,Cadillac,XT6 FWD,21.0,27.0,23.0,2400,,5,5,,4000.0,418,324,386
2023,General Motors,Cadillac,XT6 FWD,19.0,26.0,21.0,2100,,4,4,,2500.0,479,345,419
2023,General Motors,Chevrolet,BLAZER FWD,22.0,29.0,25.0,1750,,5,5,,750.0,410,310,365
2023,General Motors,Chevrolet,BLAZER FWD,19.0,27.0,22.0,2000,,5,5,,2000.0,464,331,404
2023,General Motors,Chevrolet,EQUINOX FWD,26.0,31.0,28.0,1600,,6,6,0.0,,336,287,317
2023,General Motors,Chevrolet,TRAILBLAZER FWD,29.0,31.0,30.0,1500,,6,6,500.0,,302,288,296
2023,General Motors,Chevrolet,TRAILBLAZER FWD,29.0,33.0,31.0,1450,,6,6,750.0,,305,271,290
2023,Ford Motor Company,Ford,ESCAPE FWD,27.0,34.0,30.0,1500,,6,6,500.0,,333,256,299
2023,Ford Motor Company,Ford,ESCAPE FWD HEV,42.0,36.0,39.0,1150,,7,7,2250.0,,208,246,225
2023,General Motors,GMC,TERRAIN FWD,24.0,29.0,26.0,1700,,5,5,,500.0,365,306,338
2023,Honda,Honda,CR-V FWD,28.0,34.0,30.0,1500,,6,6,500.0,,314,260,290
2023,Honda,Honda,CR-V FWD,43.0,36.0,40.0,1100,,7,7,2500.0,,205,246,223
2023,Honda,Honda,PILOT FWD,19.0,27.0,22.0,2000,,5,5,,2000.0,465,326,402
2023,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,29.0,35.0,32.0,1400,,6,6,1000.0,,304,259,284
2023,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,30.0,35.0,32.0,1400,,6,6,1000.0,,303,253,281
2023,Hyundai,HYUNDAI MOTOR COMPANY,Kona N,20.0,27.0,23.0,2400,,5,5,,4000.0,448,333,396
2023,Hyundai,HYUNDAI MOTOR COMPANY,Palisade FWD,19.0,27.0,22.0,2000,,5,5,,2000.0,464,334,406
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz FWD,22.0,26.0,23.0,1900,,5,5,,1500.0,409,347,381
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,22.0,28.0,25.0,1750,,5,5,,750.0,401,321,365
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,25.0,28.0,26.0,1700,,5,5,,500.0,365,319,344
2023,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,25.0,32.0,28.0,1600,,6,6,0.0,,357,280,322
2023,Nissan,INFINITI,QX50,23.0,29.0,26.0,2100,,5,5,,2500.0,388,308,343
2023,Kia,KIA,Seltos FWD,29.0,35.0,31.0,1450,,6,6,750.0,,303,257,283
2023,Kia,KIA,Sorento FWD,22.0,29.0,25.0,1750,,5,5,,750.0,399,313,360
2023,Kia,KIA,Sorento FWD,24.0,29.0,26.0,1700,,5,5,,500.0,371,307,342
2023,Kia,KIA,Sorento Hybrid FWD,39.0,35.0,37.0,1200,,7,7,2000.0,,228,259,242
2023,Kia,KIA,Sportage FWD,25.0,32.0,28.0,1600,,6,6,0.0,,356,280,322
2023,Kia,KIA,Telluride FWD,20.0,26.0,23.0,1900,,5,5,,1500.0,442,336,395
2023,Toyota,LEXUS,NX 250,26.0,33.0,28.0,1600,,6,6,0.0,,345,269,311
2023,Toyota,LEXUS,RX 350,22.0,29.0,25.0,2200,,5,5,,3000.0,397,299,353
2023,Ford Motor Company,Lincoln,CORSAIR FWD,22.0,30.0,25.0,1750,,5,5,,750.0,404,298,356
2023,Ford Motor Company,Lincoln,NAUTILUS FWD,21.0,26.0,23.0,1900,,5,5,,1500.0,430,474,386
2023,Ford Motor Company,Lincoln,NAUTILUS FWD,21.0,26.0,23.0,1900,,5,5,,1500.0,433,473,387
2023,Mercedes-Benz,Mercedes-Benz,GLC 300,25.0,32.0,28.0,1950,,6,6,,1750.0,350,276,316
2023,Nissan,MITSUBISHI MOTORS,Outlander 2WD,24.0,31.0,27.0,1650,,5,5,,250.0,370,284,332
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,25.0,28.0,26.0,1700,,5,5,,500.0,353,314,338
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 2WD,26.0,29.0,27.0,1650,,5,5,,250.0,337,303,327
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 2WD,24.0,30.0,27.0,1650,,5,5,,250.0,365,295,333
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 2WD,23.0,29.0,25.0,1750,,5,5,,750.0,385,306,354
2023,Nissan,NISSAN,PATHFINDER 2WD,20.0,27.0,23.0,1900,,5,5,,1500.0,436,334,390
2023,Nissan,NISSAN,ROGUE FWD,30.0,37.0,33.0,1350,,6,6,1250.0,,296,240,269
2023,Nissan,NISSAN,ROGUE FWD,30.0,37.0,33.0,1350,,6,6,1250.0,,296,241,271
2023,Nissan,NISSAN,ROGUE FWD SL/PLATINUM,29.0,36.0,32.0,1400,,6,6,1000.0,,307,247,278
2023,Nissan,NISSAN,ROGUE FWD SL/PLATINUM,29.0,36.0,32.0,1400,,6,6,1000.0,,302,248,278
2023,Toyota,TOYOTA,COROLLA CROSS,31.0,33.0,32.0,1400,,6,6,1000.0,,285,263,275
2023,Toyota,TOYOTA,HIGHLANDER,22.0,29.0,25.0,1750,,5,5,,750.0,403,305,359
2023,Toyota,TOYOTA,HIGHLANDER,21.0,28.0,24.0,1850,,5,5,,1250.0,419,311,370
2023,Toyota,TOYOTA,HIGHLANDER HYBRID,36.0,35.0,36.0,1250,,7,7,1750.0,,242,248,245
2023,Toyota,TOYOTA,RAV4,27.0,34.0,30.0,1500,,6,6,500.0,,321,256,292
2023,Toyota,TOYOTA,RAV4,27.0,35.0,30.0,1500,,6,6,500.0,,330,254,296
2023,Volkswagen Group of,Volkswagen,Atlas,21.0,25.0,23.0,1900,,5,5,,1500.0,414,353,387
2023,Volkswagen Group of,Volkswagen,Atlas,18.0,24.0,20.0,2200,,4,4,,3000.0,483,370,445
2023,Volkswagen Group of,Volkswagen,Atlas Cross Sport,21.0,25.0,23.0,1900,,5,5,,1500.0,416,362,391
2023,Volkswagen Group of,Volkswagen,Atlas Cross Sport,18.0,24.0,20.0,2200,,4,4,,3000.0,485,374,435
2023,Volkswagen Group of,Volkswagen,Taos,28.0,36.0,31.0,1450,,6,6,750.0,,317,248,286
2023,Volkswagen Group of,Volkswagen,Tiguan,23.0,30.0,26.0,1700,,5,5,,500.0,382,296,343
2023,Volkswagen Group of,Volkswagen,Tiguan S,24.0,31.0,27.0,1650,,5,5,,250.0,368,285,331
2023,Volvo,Volvo,XC40 B4,24.0,32.0,27.0,2050,,5,5,,2250.0,373,278,330
2023,Volvo,Volvo,XC60 B5,23.0,30.0,26.0,2100,,5,5,,2500.0,379,298,342
2023,Honda,Acura,MDX AWD,19.0,25.0,21.0,2600,,4,4,,5000.0,477,357,423
2023,Honda,Acura,RDX AWD,21.0,27.0,23.0,2400,,5,5,,4000.0,415,322,385
2023,Honda,Acura,RDX AWD A-SPEC,21.0,26.0,23.0,2400,,5,5,,4000.0,425,343,388
2023,FCA US LLC,ALFA ROMEO,Stelvio AWD,22.0,28.0,24.0,2300,,5,5,,3500.0,407,311,364
2023,FCA US LLC,ALFA ROMEO,Stelvio AWD,17.0,23.0,19.0,2900,,4,4,,6500.0,524,390,463
2023,Volkswagen Group of,Audi,Q3,22.0,29.0,25.0,1750,,5,5,,750.0,410,302,361
2023,Volkswagen Group of,Audi,Q3 S-Line,21.0,28.0,24.0,1850,,5,5,,1250.0,423,317,375
2023,Volkswagen Group of,Audi,Q5 quattro,23.0,29.0,25.0,2200,,5,5,,3000.0,382,311,350
2023,Volkswagen Group of,Audi,Q5 S-Line quattro,22.0,29.0,25.0,2200,,5,5,,3000.0,399,308,358
2023,Volkswagen Group of,Audi,Q5 Sportback S-line quattro,22.0,29.0,25.0,2200,,5,5,,3000.0,399,308,358
2023,Volkswagen Group of,Audi,SQ5,19.0,24.0,21.0,2600,,4,4,,5000.0,470,364,422
2023,Volkswagen Group of,Audi,SQ5 Sportback,19.0,24.0,21.0,2600,,4,4,,5000.0,470,364,422
2023,BMW,BMW,X1 xDrive28i,25.0,34.0,28.0,1950,,6,6,,1750.0,356,260,313
2023,BMW,BMW,X3 M,15.0,20.0,17.0,3200,,3,3,,8000.0,587,437,519
2023,BMW,BMW,X3 M Competition,15.0,20.0,17.0,3200,,3,3,,8000.0,587,437,519
2023,BMW,BMW,X3 M40i,21.0,26.0,23.0,2400,,5,5,,4000.0,411,338,378
2023,BMW,BMW,X3 xDrive30i,21.0,28.0,24.0,2300,,5,5,,3500.0,413,316,369
2023,BMW,BMW,X4 M,15.0,20.0,17.0,3200,,3,3,,8000.0,587,437,519
2023,BMW,BMW,X4 M Competition,15.0,20.0,17.0,3200,,3,3,,8000.0,587,437,519
2023,BMW,BMW,X4 M40i,21.0,26.0,23.0,2400,,5,5,,4000.0,411,338,378
2023,BMW,BMW,X4 xDrive30i,21.0,28.0,24.0,2300,,5,5,,3500.0,413,316,369
2023,General Motors,Buick,ENCORE GX AWD,26.0,29.0,27.0,1650,,5,5,,250.0,338,307,324
2023,General Motors,Buick,ENVISION AWD,22.0,29.0,25.0,1750,,5,5,,750.0,395,306,355
2023,General Motors,Cadillac,XT4 AWD,22.0,29.0,24.0,2300,,5,5,,3500.0,395,306,370
2023,General Motors,Cadillac,XT5 AWD,21.0,27.0,23.0,2400,,5,5,,4000.0,422,329,386
2023,General Motors,Cadillac,XT5 AWD,18.0,25.0,21.0,2100,,4,4,,2500.0,489,350,426
2023,General Motors,Cadillac,XT6 AWD,21.0,26.0,23.0,2400,,5,5,,4000.0,422,341,386
2023,General Motors,Cadillac,XT6 AWD,18.0,25.0,21.0,2100,,4,4,,2500.0,495,358,433
2023,General Motors,Chevrolet,BLAZER AWD,22.0,27.0,24.0,1850,,5,5,,1250.0,402,328,368
2023,General Motors,Chevrolet,BLAZER AWD,19.0,26.0,21.0,2100,,4,4,,2500.0,475,347,417
2023,General Motors,Chevrolet,EQUINOX AWD,24.0,30.0,26.0,1700,,5,5,,500.0,373,299,340
2023,General Motors,Chevrolet,TRAILBLAZER AWD,26.0,30.0,28.0,1600,,6,6,0.0,,341,295,320
2023,FCA US LLC,Dodge,Hornet AWD,21.0,29.0,24.0,1850,,5,5,,1250.0,423,309,371
2023,FCA US LLC,FIAT,500X AWD,24.0,30.0,26.0,1700,,5,5,,500.0,379,297,356
2023,Ford Motor Company,Ford,BRONCO 4WD,20.0,21.0,20.0,2200,,4,4,,3000.0,455,419,439
2023,Ford Motor Company,Ford,BRONCO 4WD,20.0,21.0,20.0,2200,,4,4,,3000.0,451,426,440
2023,Ford Motor Company,Ford,BRONCO 4WD,19.0,21.0,20.0,2200,,4,4,,3000.0,471,432,454
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,17.0,17.0,17.0,2600,,3,3,,5000.0,523,516,523
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,16.0,17.0,17.0,2600,,3,3,,5000.0,551,570,523
2023,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,17.0,17.0,17.0,2600,,3,3,,5000.0,530,529,530
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,18.0,18.0,18.0,2450,,4,4,,4250.0,494,538,494
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,16.0,18.0,17.0,2600,,3,3,,5000.0,556,524,523
2023,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,18.0,18.0,18.0,2450,,4,4,,4250.0,494,537,494
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,18.0,17.0,18.0,2450,,4,4,,4250.0,494,546,494
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,16.0,18.0,17.0,2600,,3,3,,5000.0,556,524,523
2023,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,17.0,17.0,17.0,2600,,3,3,,5000.0,532,531,531
2023,Ford Motor Company,Ford,BRONCO SPORT 4WD,25.0,28.0,26.0,1700,,5,5,,500.0,351,380,342
2023,Ford Motor Company,Ford,BRONCO SPORT 4WD,21.0,26.0,23.0,1900,,5,5,,1500.0,422,448,387
2023,Ford Motor Company,Ford,EDGE AWD,21.0,28.0,23.0,1900,,5,5,,1500.0,433,314,380
2023,Ford Motor Company,Ford,EDGE AWD,20.0,28.0,23.0,1900,,5,5,,1500.0,435,316,382
2023,Ford Motor Company,Ford,EDGE AWD,19.0,25.0,21.0,2100,,4,4,,2500.0,478,352,421
2023,Ford Motor Company,Ford,ESCAPE AWD,26.0,32.0,28.0,1600,,6,6,,0.0,348,278,317
2023,Ford Motor Company,Ford,ESCAPE AWD,23.0,31.0,26.0,1700,,5,5,,500.0,384,400,340
2023,Ford Motor Company,Ford,ESCAPE AWD HEV,42.0,36.0,39.0,1150,,7,7,2250.0,,208,246,225
2023,Hyundai,GENESIS,GV70 AWD,22.0,28.0,24.0,2300,,5,5,,3500.0,408,320,368
2023,Hyundai,GENESIS,GV70 AWD,19.0,26.0,22.0,2500,,5,5,,4500.0,457,347,408
2023,Hyundai,GENESIS,GV70 AWD,19.0,24.0,21.0,2600,,4,4,,5000.0,484,367,431
2023,General Motors,GMC,TERRAIN AWD,24.0,28.0,26.0,1700,,5,5,,500.0,375,313,347
2023,Honda,Honda,CR-V AWD,27.0,32.0,29.0,1550,,6,6,250.0,,328,277,305
2023,Honda,Honda,CR-V AWD,40.0,34.0,37.0,1200,,7,7,2000.0,,218,259,237
2023,Honda,Honda,PASSPORT AWD,19.0,24.0,21.0,2100,,4,4,,2500.0,459,364,416
2023,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,27.0,32.0,29.0,1550,,6,6,250.0,,334,282,311
2023,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,28.0,33.0,30.0,1500,,6,6,500.0,,323,273,301
2023,Hyundai,HYUNDAI MOTOR COMPANY,Palisade AWD,19.0,25.0,21.0,2100,,4,4,,2500.0,475,358,422
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,19.0,27.0,22.0,2000,,5,5,,2000.0,462,330,402
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,21.0,25.0,23.0,1900,,5,5,,1500.0,420,354,390
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,21.0,28.0,24.0,1850,,5,5,,1250.0,417,324,375
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,22.0,25.0,24.0,1850,,5,5,,1250.0,402,349,378
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid,33.0,30.0,32.0,1400,,6,6,1000.0,,269,300,283
2023,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid Blue,36.0,31.0,34.0,1300,,7,7,1500.0,,247,285,264
2023,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,23.0,28.0,25.0,1750,,5,5,,750.0,382,312,351
2023,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid,37.0,36.0,37.0,1200,,7,7,2000.0,,240,251,245
2023,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid Blue,38.0,38.0,38.0,1150,,7,7,2250.0,,238,237,238
2023,Nissan,INFINITI,QX50 AWD,22.0,28.0,25.0,2200,,5,5,,3000.0,406,318,357
2023,Nissan,INFINITI,QX55 AWD,22.0,28.0,25.0,2200,,5,5,,3000.0,405,319,366
2023,Jaguar Land Rover L,Jaguar,E-PACE,20.0,26.0,23.0,2400,,5,5,,4000.0,438,349,398
2023,Jaguar Land Rover L,Jaguar,F-PACE,22.0,27.0,24.0,2300,,5,5,,3500.0,392,333,365
2023,Jaguar Land Rover L,Jaguar,F-PACE P340 MHEV,20.0,27.0,22.0,2500,,5,5,,4500.0,455,336,402
2023,Jaguar Land Rover L,Jaguar,F-PACE P400 MHEV,19.0,26.0,22.0,2500,,5,5,,4500.0,459,346,408
2023,Jaguar Land Rover L,Jaguar,F-PACE SVR,15.0,21.0,17.0,3200,,3,3,,8000.0,585,415,509
2023,FCA US LLC,Jeep,Cherokee 4X4,21.0,29.0,24.0,1850,,5,5,,1250.0,422,306,370
2023,FCA US LLC,Jeep,Cherokee Trailhawk 4X4,20.0,26.0,22.0,2000,,5,5,,2000.0,445,346,400
2023,FCA US LLC,Jeep,Compass 4X4,24.0,32.0,27.0,1650,,5,5,,250.0,373,278,330
2023,FCA US LLC,Jeep,Renegade 4x4,23.0,29.0,26.0,1700,,5,5,,500.0,381,306,347
2023,FCA US LLC,Jeep,Renegade Trailhawk 4x4,22.0,27.0,24.0,1850,,5,5,,1250.0,408,328,372
2023,FCA US LLC,Jeep,Wrangler 2dr 4X4,22.0,24.0,23.0,1900,,5,5,,1500.0,405,368,388
2023,FCA US LLC,Jeep,Wrangler 2dr 4X4,18.0,23.0,20.0,2200,,4,4,,3000.0,484,387,440
2023,FCA US LLC,Jeep,Wrangler 2dr 4X4,20.0,24.0,21.0,2100,,4,4,,2500.0,454,369,416
2023,FCA US LLC,Jeep,Wrangler 2dr 4X4,17.0,25.0,20.0,2200,,4,4,,3000.0,515,362,446
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,21.0,24.0,22.0,2000,,5,5,,2000.0,423,374,404
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,18.0,23.0,20.0,2200,,4,4,,3000.0,489,386,443
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,19.0,24.0,21.0,2100,,4,4,,2500.0,461,373,421
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,17.0,23.0,19.0,2350,,4,4,,3750.0,522,382,459
2023,FCA US LLC,Jeep,Wrangler 4dr 4X4,13.0,17.0,14.0,3900,,2,2,,11500.0,696,533,623
2023,FCA US LLC,Jeep,Wrangler 4dr EcoDiesel 4x4,22.0,29.0,25.0,1900,,5,5,,1500.0,459,352,411
2023,FCA US LLC,Jeep,Wrangler Rubic 4dr EcoDiesel 4x4,21.0,26.0,23.0,2100,,5,4,,2500.0,484,391,442
2023,Kia,KIA,Seltos AWD,25.0,30.0,27.0,1650,,5,5,,250.0,357,299,331
2023,Kia,KIA,Seltos AWD,27.0,31.0,29.0,1550,,6,6,250.0,,333,290,314
2023,Kia,KIA,Sorento AWD,22.0,27.0,24.0,1850,,5,5,,1250.0,415,331,377
2023,Kia,KIA,Sorento AWD,23.0,25.0,24.0,1850,,5,5,,1250.0,383,345,366
2023,Kia,KIA,Sorento Hybrid AWD,36.0,33.0,34.0,1300,,7,7,1500.0,,252,274,262
2023,Kia,KIA,Sportage AWD,23.0,28.0,25.0,1750,,5,5,,750.0,392,314,357
2023,Kia,KIA,Sportage Hybrid AWD,38.0,38.0,38.0,1150,,7,7,2250.0,,232,234,233
2023,Kia,KIA,Sportage Hybrid FWD,42.0,44.0,43.0,1050,,8,8,2750.0,,210,200,206
2023,Kia,KIA,Telluride AWD,18.0,24.0,21.0,2100,,4,4,,2500.0,484,371,433
2023,Jaguar Land Rover L,Land Rover,Discovery Sport,19.0,23.0,20.0,2750,,4,4,,5750.0,482,381,437
2023,Jaguar Land Rover L,Land Rover,Range Rover Evoque,20.0,27.0,22.0,2500,,5,5,,4500.0,451,334,398
2023,Jaguar Land Rover L,Land Rover,Range Rover Evoque MHEV,21.0,26.0,23.0,2400,,5,5,,4000.0,430,348,393
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar,20.0,26.0,23.0,2400,,5,5,,4000.0,435,341,393
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar P340 MHEV,20.0,26.0,22.0,2500,,5,5,,4500.0,447,341,399
2023,Jaguar Land Rover L,Land Rover,Range Rover Velar P400 MHEV,19.0,25.0,21.0,2600,,4,4,,5000.0,478,362,426
2023,Toyota,LEXUS,NX 250 AWD,25.0,32.0,28.0,1600,,6,6,0.0,,352,276,318
2023,Toyota,LEXUS,NX 350 AWD,22.0,28.0,25.0,2200,,5,5,,3000.0,393,315,358
2023,Toyota,LEXUS,NX 350 AWD,22.0,29.0,25.0,2200,,5,5,,3000.0,400,303,356
2023,Toyota,LEXUS,NX 350h AWD,41.0,37.0,39.0,1400,,7,7,1000.0,,212,235,225
2023,Toyota,LEXUS,RX 350 AWD,21.0,28.0,24.0,2300,,5,5,,3500.0,419,314,371
2023,Toyota,LEXUS,RX 350h AWD,37.0,34.0,36.0,1500,,7,7,500.0,,234,255,243
2023,Toyota,LEXUS,RX 500h AWD,27.0,28.0,27.0,2050,,5,5,,2250.0,325,312,326
2023,Ford Motor Company,Lincoln,CORSAIR AWD,21.0,28.0,24.0,1850,,5,5,,1250.0,423,313,374
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,20.0,25.0,22.0,2000,,5,5,,2000.0,445,491,404
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,20.0,25.0,22.0,2000,,5,5,,2000.0,435,490,404
2023,Ford Motor Company,Lincoln,NAUTILUS AWD,19.0,25.0,21.0,2100,,4,4,,2500.0,478,352,421
2023,Maserati,MASERATI,GRECALE GT,22.0,29.0,25.0,2200,,5,5,,3000.0,395,298,351
2023,Maserati,MASERATI,GRECALE MODENA,22.0,29.0,25.0,2200,,5,5,,3000.0,395,298,351
2023,Maserati,MASERATI,GRECALE TROFEO,18.0,25.0,20.0,2750,,4,4,,5750.0,495,354,432
2023,MAZDA,MAZDA,CX-30 4WD,22.0,30.0,25.0,1750,,5,5,,750.0,398,299,353
2023,MAZDA,MAZDA,CX-30 4WD,26.0,33.0,29.0,1550,,6,6,250.0,,341,269,309
